param,rmts
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 150}",1.9162501077302811
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 160}",1.9154841785361072
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 170}",1.9179763763364506
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 180}",1.9187681846964857
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 190}",1.9165632461907465
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 200}",1.9184310500029205
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 210}",1.9186736203449901
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 220}",1.9168069306891018
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 230}",1.9167252542753672
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 240}",1.9169832847215893
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 250}",1.9166918906492467
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 260}",1.915327748636181
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 270}",1.9162294945036062
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 280}",1.9174023236195188
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 290}",1.9167073089683775
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 300}",1.914995524645709
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 310}",1.9159727241213207
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 320}",1.9155058218144567
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 330}",1.9146624104928942
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 340}",1.9151979030902273
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 350}",1.915047028763566
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 360}",1.915166710764943
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 370}",1.9156089439162394
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 380}",1.915086169874604
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 390}",1.9149864322002719
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 400}",1.9144164420741143
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 410}",1.914393303941869
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 420}",1.9137398352801995
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 430}",1.913439254322156
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 440}",1.913337030632295
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 450}",1.913627590313651
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 460}",1.9131436292226518
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 470}",1.9126458054817566
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 480}",1.9124652422789012
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 490}",1.9122133276069044
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 500}",1.9119142522859303
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 510}",1.9119986655880261
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 520}",1.9124992464270032
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 530}",1.9136206435745706
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 540}",1.9137886989075654
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 550}",1.9136829904430055
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 560}",1.9137777092725181
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 570}",1.9131142750846855
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 580}",1.9135291616510994
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 590}",1.9132414449420632
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 600}",1.913266991751798
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 610}",1.9138788280469867
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 620}",1.9139296321714823
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 630}",1.912974377110343
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 640}",1.9132693073951237
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 650}",1.9127040027986677
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 660}",1.9120400704186256
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 670}",1.9118518000226108
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 680}",1.9120793557772233
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 690}",1.9116285705912037
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 700}",1.911508022477267
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 710}",1.9120035583432398
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 720}",1.9126340044001267
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 730}",1.912657837514624
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 740}",1.9128728832944866
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 750}",1.913194761570513
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 760}",1.9134091271051479
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 770}",1.9134955741143551
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 780}",1.913558818847756
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 790}",1.9139791522422385
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 800}",1.9146671439593286
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 810}",1.9142948684018337
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 820}",1.9137465295170937
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 830}",1.9134099825789428
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 840}",1.9130426724561984
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 850}",1.9133679177411382
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 860}",1.9132585265326256
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 870}",1.9135487802278595
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 880}",1.9137422388117609
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 890}",1.9134570117602074
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 900}",1.9130276436888918
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 910}",1.9130892307789575
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 920}",1.9136022453202473
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 930}",1.91392100516273
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 940}",1.9138474948078315
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 950}",1.9138193138705648
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 960}",1.9131353482121758
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 970}",1.9131682525698641
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 980}",1.9135061517891123
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 990}",1.9135943313935604
"{'model__bootstrap': False, 'model__max_features': 7, 'model__n_estimators': 1000}",1.913400034112593
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 10}",2.1645442060842734
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 20}",2.0691933750746956
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 30}",2.035327998591341
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 40}",2.015656917228981
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 50}",2.007083355842371
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 60}",1.9977067070178622
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 70}",1.9955406667421693
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 80}",1.9939222689230471
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 90}",1.9938286634401268
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 100}",1.9933928206621958
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 110}",1.9870466637162023
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 120}",1.9855396449473095
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 130}",1.9848663310347887
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 140}",1.9842019035047436
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 150}",1.9828733374549266
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 160}",1.9827535486645513
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 170}",1.9837151898872423
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 180}",1.983416086873611
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 190}",1.9818742101807947
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 200}",1.9830947259873337
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 210}",1.980746010244787
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 220}",1.980320930064156
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 230}",1.981172258741821
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 240}",1.9805248765307708
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 250}",1.9786400103093162
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 260}",1.9792841168964188
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 270}",1.980331361722477
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 280}",1.9809739643769828
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 290}",1.9812049719147504
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 300}",1.980364958688719
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 310}",1.9807894875424896
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 320}",1.980856763013057
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 330}",1.9801309659208943
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 340}",1.978831366090008
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 350}",1.9791054000264923
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 360}",1.9796283393429521
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 370}",1.9783901275926286
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 380}",1.9792123737137035
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 390}",1.9795215497437049
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 400}",1.9799490625421963
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 410}",1.9794356936660262
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 420}",1.9800218155435687
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 430}",1.9796363154054677
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 440}",1.979615313094147
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 450}",1.9789712804022774
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 460}",1.9794514234460567
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 470}",1.9791073839421092
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 480}",1.9787913856708452
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 490}",1.978576809277203
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 500}",1.9783379664064993
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 510}",1.9773079275325436
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 520}",1.9768251317045977
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 530}",1.9769714253864143
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 540}",1.9757539134580187
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 550}",1.9764345026685446
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 560}",1.9762098910645807
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 570}",1.9765623964315857
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 580}",1.9756902719754248
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 590}",1.9755215936906312
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 600}",1.976018204907615
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 610}",1.975987666896642
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 620}",1.976301427644113
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 630}",1.976355196048587
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 640}",1.976135701446332
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 650}",1.9750117993476286
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 660}",1.9746225728737103
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 670}",1.9755507293363952
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 680}",1.975447883446276
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 690}",1.975473548379086
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 700}",1.974792073035375
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 710}",1.97458300322123
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 720}",1.9746335045100893
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 730}",1.9744951969063629
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 740}",1.9745439576525885
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 750}",1.974470719632948
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 760}",1.9743372508605148
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 770}",1.9748826156246633
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 780}",1.9753911653068643
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 790}",1.9751750212598926
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 800}",1.974706556395068
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 810}",1.9749089992208886
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 820}",1.974719581603487
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 830}",1.9751099517046946
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 840}",1.9748037336581392
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 850}",1.9748938012591666
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 860}",1.974376331899254
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 870}",1.9740916247641362
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 880}",1.9740157964866665
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 890}",1.974187220392235
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 900}",1.9741590736917525
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 910}",1.9737357653673249
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 920}",1.9735497355219056
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 930}",1.9732725728524978
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 940}",1.9730303304931074
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 950}",1.973323197801359
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 960}",1.9737146272686696
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 970}",1.9742235449257604
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 980}",1.974394724825598
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 990}",1.9742498527279841
"{'model__bootstrap': False, 'model__max_features': 'sqrt', 'model__n_estimators': 1000}",1.9742335839086775
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 10}",2.1645442060842734
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 20}",2.0691933750746956
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 30}",2.035327998591341
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 40}",2.015656917228981
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 50}",2.007083355842371
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 60}",1.9977067070178622
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 70}",1.9955406667421693
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 80}",1.9939222689230471
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 90}",1.9938286634401268
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 100}",1.9933928206621958
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 110}",1.9870466637162023
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 120}",1.9855396449473095
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 130}",1.9848663310347887
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 140}",1.9842019035047436
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 150}",1.9828733374549266
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 160}",1.9827535486645513
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 170}",1.9837151898872423
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 180}",1.983416086873611
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 190}",1.9818742101807947
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 200}",1.9830947259873337
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 210}",1.980746010244787
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 220}",1.980320930064156
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 230}",1.981172258741821
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 240}",1.9805248765307708
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 250}",1.9786400103093162
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 260}",1.9792841168964188
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 270}",1.980331361722477
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 280}",1.9809739643769828
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 290}",1.9812049719147504
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 300}",1.980364958688719
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 310}",1.9807894875424896
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 320}",1.980856763013057
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 330}",1.9801309659208943
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 340}",1.978831366090008
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 350}",1.9791054000264923
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 360}",1.9796283393429521
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 370}",1.9783901275926286
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 380}",1.9792123737137035
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 390}",1.9795215497437049
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 400}",1.9799490625421963
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 410}",1.9794356936660262
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 420}",1.9800218155435687
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 430}",1.9796363154054677
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 440}",1.979615313094147
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 450}",1.9789712804022774
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 460}",1.9794514234460567
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 470}",1.9791073839421092
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 480}",1.9787913856708452
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 490}",1.978576809277203
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 500}",1.9783379664064993
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 510}",1.9773079275325436
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 520}",1.9768251317045977
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 530}",1.9769714253864143
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 540}",1.9757539134580187
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 550}",1.9764345026685446
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 560}",1.9762098910645807
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 570}",1.9765623964315857
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 580}",1.9756902719754248
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 590}",1.9755215936906312
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 600}",1.976018204907615
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 610}",1.975987666896642
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 620}",1.976301427644113
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 630}",1.976355196048587
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 640}",1.976135701446332
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 650}",1.9750117993476286
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 660}",1.9746225728737103
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 670}",1.9755507293363952
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 680}",1.975447883446276
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 690}",1.975473548379086
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 700}",1.974792073035375
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 710}",1.97458300322123
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 720}",1.9746335045100893
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 730}",1.9744951969063629
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 740}",1.9745439576525885
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 750}",1.974470719632948
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 760}",1.9743372508605148
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 770}",1.9748826156246633
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 780}",1.9753911653068643
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 790}",1.9751750212598926
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 800}",1.974706556395068
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 810}",1.9749089992208886
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 820}",1.974719581603487
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 830}",1.9751099517046946
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 840}",1.9748037336581392
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 850}",1.9748938012591666
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 860}",1.974376331899254
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 870}",1.9740916247641362
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 880}",1.9740157964866665
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 890}",1.974187220392235
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 900}",1.9741590736917525
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 910}",1.9737357653673249
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 920}",1.9735497355219056
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 930}",1.9732725728524978
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 940}",1.9730303304931074
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 950}",1.973323197801359
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 960}",1.9737146272686696
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 970}",1.9742235449257604
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 980}",1.974394724825598
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 990}",1.9742498527279841
"{'model__bootstrap': False, 'model__max_features': 'log2', 'model__n_estimators': 1000}",1.9742335839086775
